917,0.052247
918,0.100426
919,0.071939
920,0.042114
921,0.126522
922,0.032776
923,0.160418
924,0.088098
925,0.062664
926,0.069841
927,0.198113
928,0.859294
929,0.073592
930,0.169895
931,0.138926
932,0.248876
933,0.032894
934,0.006141
935,0.045167
936,0.855045
937,0.075882
938,0.169617
939,0.175216
940,0.055579
941,0.074556
700,0.006448
942,0.013759
701,0.185527
943,0.006999
702,0.112791
944,0.045196
703,0.051734
945,0.023072
704,0.001481
946,0.855254
705,0.137375
947,0.036973
706,0.101848
948,0.011340
707,0.104321
949,0.039755
708,0.008700
709,0.008400
950,0.082218
951,0.032793
710,0.136016
952,0.056865
711,0.069901
953,0.048454
712,0.031771
954,0.159262
713,0.087057
955,0.062848
714,0.207599
956,0.187112
715,0.159265
957,0.200928
716,0.053713
958,0.016338
717,0.854932
959,0.028977
718,0.091257
719,0.120525
960,0.004609
961,0.129610
720,0.097363
962,0.024069
721,0.045016
963,0.856854
722,0.198964
964,0.022315
723,0.132711
965,0.856636
724,0.070713
966,0.094430
725,0.051157
967,0.071785
726,0.155121
968,0.097346
727,0.021488
969,0.083980
728,0.104491
729,0.031046
970,0.193987
971,0.854399
730,0.041287
972,0.071620
731,0.066774
973,0.044952
732,0.069324
974,0.013423
733,0.863102
975,0.025284
734,0.119391
976,0.056369
735,0.864104
977,0.130593
736,0.252727
978,0.222331
737,0.035830
979,0.189326
738,0.079757
739,0.216107
980,0.026922
981,0.045527
740,0.047151
982,0.015096
741,0.122222
983,0.014712
500,0.090641
742,0.073562
984,0.106687
501,0.069709
743,0.864009
985,0.022828
502,0.101258
744,0.044944
986,0.144253
503,0.855408
745,0.064517
987,0.011307
504,0.009760
746,0.856944
988,0.024756
505,0.039943
747,0.039194
989,0.040953
506,0.071272
748,0.109990
507,0.062625
749,0.036215
508,0.027518
509,0.858461
990,0.854875
991,0.057423
750,0.126328
992,0.050387
751,0.143631
993,0.017568
510,0.079662
752,0.069995
994,0.051765
511,0.060329
753,0.854120
995,0.123725
512,0.052406
754,0.162084
996,0.106591
513,0.058616
755,0.125624
997,0.123220
514,0.144306
756,0.071491
998,0.104136
515,0.199430
757,0.121869
999,0.055091
516,0.061006
758,0.013482
517,0.155502
759,0.108192
518,0.129486
519,0.039681
760,0.860948
761,0.041555
520,0.044022
762,0.015693
521,0.053129
763,0.074189
522,0.857589
764,0.113341
523,0.135940
765,0.190543
524,0.067973
766,0.011155
525,0.095083
767,0.062966
526,0.039270
768,0.029661
527,0.022222
769,0.099107
528,0.010751
529,0.039121
770,0.014472
771,0.084915
530,0.038286
772,0.108743
531,0.090305
773,0.077035
532,0.040651
774,0.024509
533,0.097185
775,0.080240
534,0.047591
776,0.041082
535,0.104306
777,0.114136
536,0.009315
778,0.191608
537,0.012603
779,0.101061
538,0.081981
539,0.105838
780,0.004702
781,0.028432
540,0.161120
782,0.144774
541,0.018189
783,0.022686
300,0.858745
542,0.862194
784,0.097950
301,0.207573
543,0.859368
785,0.234213
302,0.021885
544,0.008426
786,0.104695
303,0.040958
545,0.122264
787,0.070845
304,0.095068
546,0.130541
788,0.033040
305,0.012209
547,0.078619
789,0.024874
306,0.093192
548,0.856580
307,0.047300
549,0.139900
308,0.099897
309,0.173996
790,0.065870
791,0.131754
550,0.025110
792,0.043749
551,0.003380
793,0.050406
310,0.161692
552,0.187240
794,0.079073
311,0.009008
553,0.079433
795,0.122179
312,0.154649
554,0.128073
796,0.158845
313,0.077223
555,0.051419
797,0.138973
314,0.014217
556,0.077328
798,0.043948
315,0.103469
557,0.202264
799,0.079542
316,0.033691
558,0.005323
317,0.174236
559,0.063660
318,0.114495
319,0.034199
560,0.137264
561,0.177511
320,0.081798
562,0.158241
321,0.029706
563,0.122232
322,0.141776
564,0.036127
323,0.242396
565,0.006441
324,0.085940
566,0.128728
325,0.113989
567,0.149444
326,0.043588
568,0.866433
327,0.101452
569,0.025026
328,0.032076
329,0.054100
570,0.158904
571,0.032047
330,0.013272
572,0.046005
331,0.131369
573,0.044024
332,0.049676
574,0.031829
333,0.116025
575,0.082985
334,0.197363
576,0.117799
335,0.040834
577,0.037675
336,0.088384
578,0.060744
337,0.855874
579,0.019554
338,0.038611
339,0.166068
580,0.854835
581,0.103762
340,0.856847
582,0.109660
341,0.151989
583,0.032609
100,0.035150
342,0.162093
584,0.100374
101,0.192918
343,0.090254
585,0.226967
102,0.019032
344,0.211149
586,0.208279
103,0.085227
345,0.025459
587,0.033915
104,0.855096
346,0.050279
588,0.104856
105,0.064281
347,0.045619
589,0.860210
106,0.282889
348,0.038788
107,0.006191
349,0.128780
108,0.124934
109,0.125113
590,0.040125
591,0.095012
350,0.076054
592,0.154285
351,0.035004
593,0.065009
110,0.091434
352,0.122167
594,0.066689
111,0.166519
353,0.038176
595,0.145401
112,0.129851
354,0.068913
596,0.063715
113,0.856358
355,0.017362
597,0.076991
114,0.032493
356,0.099653
598,0.069243
115,0.014037
357,0.037785
599,0.073943
116,0.012910
358,0.109917
117,0.113913
359,0.224786
118,0.121465
119,0.150679
10,0.092627
11,0.095037
12,0.164992
13,0.083829
14,0.163598
15,0.132912
16,0.048174
17,0.055737
18,0.073026
19,0.018890
360,0.058112
361,0.203875
120,0.155984
362,0.095014
121,0.023665
363,0.013102
122,0.082041
364,0.056928
123,0.068858
365,0.137444
124,0.095452
366,0.139655
125,0.042788
367,0.283234
126,0.054538
368,0.079066
127,0.006378
369,0.152885
128,0.066120
129,0.015952
20,0.055745
21,0.047467
22,0.855263
23,0.028892
24,0.045678
25,0.090039
26,0.190347
27,0.097406
28,0.006666
29,0.092303
370,0.095050
371,0.110418
130,0.121694
372,0.045900
131,0.145845
373,0.148901
132,0.146215
374,0.107389
133,0.152647
375,0.114249
134,0.150237
376,0.005676
135,0.145427
377,0.098516
136,0.144183
378,0.129476
137,0.182884
379,0.069309
138,0.027290
139,0.041799
30,0.018623
31,0.027124
32,0.130388
33,0.101261
34,0.100444
35,0.080699
36,0.167600
37,0.854775
38,0.005730
39,0.274592
380,0.854477
381,0.022307
140,0.045520
382,0.183253
141,0.016201
383,0.859843
142,0.028924
384,0.076968
143,0.170815
385,0.166207
144,0.190999
386,0.144030
145,0.854410
387,0.123268
146,0.233023
388,0.052854
147,0.121688
389,0.163475
148,0.109119
149,0.013929
40,0.178339
41,0.050139
42,0.071579
43,0.854090
44,0.031971
45,0.011406
46,0.161168
47,0.108493
48,0.135384
49,0.007001
390,0.067361
391,0.065520
150,0.124464
392,0.021964
151,0.123280
393,0.070129
152,0.864730
394,0.118524
153,0.127685
395,0.122503
154,0.857921
396,0.081095
155,0.063519
397,0.016771
156,0.063648
398,0.022909
157,0.012211
399,0.089107
158,0.870876
159,0.097793
50,0.132665
51,0.140832
52,0.082179
53,0.014259
54,0.063262
55,0.010262
56,0.037546
57,0.164314
58,0.228486
59,0.129299
160,0.159953
161,0.221865
162,0.120959
163,0.222190
164,0.031335
165,0.033656
166,0.070588
167,0.058189
168,0.855926
169,0.123588
60,0.171104
61,0.009152
62,0.147794
63,0.014464
64,0.018356
65,0.108749
66,0.068810
67,0.012905
68,0.028775
69,0.016386
170,0.047757
171,0.054475
172,0.053775
173,0.005377
174,0.036242
175,0.057087
176,0.873115
177,0.857205
178,0.859954
179,0.148316
70,0.066704
71,0.002840
72,0.227951
73,0.076045
74,0.076740
75,0.017638
76,0.129396
77,0.154203
78,0.194772
79,0.167125
180,0.857227
181,0.096761
182,0.154664
183,0.141255
184,0.011888
185,0.024840
186,0.066235
187,0.132021
188,0.176806
189,0.063446
80,0.044313
81,0.089015
82,0.090920
83,0.045840
84,0.075717
85,0.118774
86,0.108988
87,0.021100
88,0.103214
89,0.111812
190,0.012904
191,0.021500
192,0.034940
193,0.077691
194,0.123879
195,0.123465
196,0.056355
197,0.036882
198,0.131640
199,0.030961
90,0.217037
91,0.033790
92,0.150523
93,0.022861
94,0.863668
95,0.138569
96,0.060029
97,0.036679
98,0.108035
99,0.062947
